"308","Vinyl","12\"","How How","Yello","1994",\N,"Germany",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","308","",\N,\N,"Bostich","1",\N,\N,\N,\N,\N,\N,\N,"April","12","Paul Jones",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2597546621","1575",\N,\N
"309","Vinyl","12\"","How How","Yello","1994",\N,"Germany","Mercury","856 139-1","856 139-1","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","309",\N,\N,\N,"The Race/ Tied Up",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"310","Vinyl","12\"","How How","Yello","1996",\N,"Germany","Warner Chappell",\N,"CZR-1001-PRO-DJ","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","310",\N,\N,\N,"The Rhythm Divine",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"CD1\
\
Masterboy - Land of Dreaming\
Robert Miles - Children\
U 96 - Das Boot\
Dj Bobo - Love is the Price\
Boyzone - Father & Son\
Rednex - Wish you were here\
Sue Chaloner - Move on up\
Kym Mazelle & Jocelyn Brown - No more Tears\
Salt`n`Pepa -Let`s talk about Se",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2594325634","1547",\N,\N
"311","Vinyl","12\"","How How","Yello","1994",\N,"U.S.A","4th & B'Way","162-440 604-1DJ","162-440 604-1DJ","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","311",\N,"Carl Cox",\N,"L'Hotel",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"www.discogs.com",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"28","1.01	Dune (3)	 - 	Hardcore Vibes (Good Vibes Mix)\
1.02	Tofke feat. Insider	- 	Un Coketoff\
1.03	Digital Express	- 	Man, Women, Love\
1.04	S.B.E.	- 	God's Back\
1.05	Cerpent	- 	Class One\
1.06	System 01	- 	Drugs Work\
1.07	Encephalo?d Disturbance	- 	Anaesthetic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"144478","1367",\N,\N
"312","Vinyl","12\"","How How","Yello","1994",\N,"U.S.A","4th & B'Way","162-440 604-1","162-440 604-1","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","312",\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"Paul Jones",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Rare",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2564669566","1018",\N,\N
"313","Vinyl","12\"","How How","Yello","1996",\N,"U.S.A","??",\N,"NONE","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","313",\N,\N,\N,"The Race",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"14","01        Jamiroquai / Space Cowboys  \
\
02        Bobby Brown / Two Can Play That Game      \
\
03        Emel / Slowly  \
\
04        Ur Kraze Blue Transexual Flower Child / Ur#1          \
\
05        Only The Basics / Screwdriver II        \
\
06        M Peop",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2595786502","1752",\N,\N
"314","Vinyl","12\"","How How","Yello","1994",\N,"UK","Mercury","MERX 414","856 249-1","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","314",\N,\N,\N,"Vicious Games",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"18","1 	Incognito feat. Jocelyn Brown 	Always There 	03:33\
2 	Adeva 	In And Out Of  My Life 	03:36\
3 	Black Box 	Everybody Everybody 	03:11\
4 	Culture Beat 	Mr. Vain 	04:17\
5 	Corona 	The Rythm Of The Night 	04:22\
6 	Whigfield 	Saturday Night 	04:06\
7 	Double ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2593917395",\N,\N,\N
"315","Vinyl","12\"","How How","Yello","1994",\N,"UK","Mercury","MERDJ414/MEDJX414","MERDJ414/MEDJX414","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","315",\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"RA",\N,\N,"fact",\N,\N,"1: ASC-1T-A-1       W       w; 2: ASC-1T-B-1        W       w",\N,\N,\N,\N,\N,\N,\N,\N,\N,"black","White sleeve with tracklisting","Grey cardsleeve and in that White: Made in England R.S. 8-82","2","A1: Party Fears Two; B1: Its Better This Way",\N,"27.12.03","Glasgow","music fair hotel central","2 GBP","0.00 GBP","glasgow","yes","yes",\N,\N,\N,\N,\N,\N
"316","Vinyl","12\"","How How","Yello","1994",\N,"UK","Mercury","MERDJ 414","MERDJ 414","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","316",\N,\N,\N,"Vicious Games",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"32","CD 1\
01: Patrick Hernandez - Born To Be Alive\
02: Amii Stewart - Knock On Wood\
03: Supermax - Lovemachine Part 1\
04: Three Degrees - Dirty Old Man\
05: Tina Charles - I Love To Love\
06: Gibson Brothers - Cuba\
07: Alicia Bridges - I Love The Nightlife\
08: S",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2596960234","1541",\N,\N
"317","Vinyl","12\"","How How","Yello","1994",\N,"UK","Mercury","ME DJX 414","MEDJX-414","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","317",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Los Lobos, Extrabreit, Opus, Udo Lindenberg, Robin Beck, Yello, Big Country, Bananarama, Ina Deter, Terry Hoax, Felix de Luxe, Bob Geldorf, The Everly Brothers und Status Quo.",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2594521653","1762",\N,\N
"318","Tape","Cass","How How","Yello","1994",\N,"UK","Mercury",\N,"150958","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","318",\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"fact",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1: People Are Strange (UNKLE radio edit) (3:39);",\N,\N,"ebay",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"319","Tape","Cass","How How","Yello","1994",\N,"UK","Mercury","MERMC 414","856 248-4","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","319",\N,\N,\N,\N,\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"RA",\N,\N,"fact",\N,\N,\N,\N,"none","none","4281","none","none","Germany",\N,\N,\N,"p/s",\N,"10",\N,\N,"18.01.04","ebay","glamissas","1 GBP","2 GBP","ratho drive","yes","yes",\N,\N,"2587490623",\N,\N,\N
"320","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury","856 139-2","856 139-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","320",\N,\N,\N,"Who's Gone",\N,\N,\N,\N,\N,\N,\N,\N,"October",\N,"ebay",\N,\N,"wonder",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"27","CD1:\
01) INXS -- Shinning Star\
02) nadieh -- Naked\
03) Big Country -- Republican Party Reptile\
04) Texas -- Wye believe In You\
05) Scorpions -- Send Me An Angel\
06) All About Eve -- The Dreamer\
07) Status Quo -- Can?t Give You More\
08) Nadja petrick -- Ap",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2597400473","1556",\N,\N
"321","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury","856 137-2","856 137-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","321","","various artists",\N,\N,"1",\N,"1","1",\N,\N,\N,\N,"March","20","Paul Jones",\N,\N,"fact",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"cardsleeve",\N,"13","# Cosmic Baby's \"Dr Van Steiner\" 5.43 [remixed by Cosmic Baby]\
# Westbam's \"Bostich\" 3.04 [video cut] [remixed by Westbam & Klaus Jankuhn]\
# Jens' \"Ciel Ouvert\" 5.19 [remixed by Jens]\
# Jam & Spoon's \"You Gotta Say Yes to Another Excess - Great Mission\" 3",\N,"before 2003",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"322","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury","856 143-2","856 143-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","322","No speical text inside",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,"March","20","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"13","# Cosmic Baby's \"Dr Van Steiner\" 5.43 [remixed by Cosmic Baby]\
# Westbam's \"Bostich\" 3.04 [video cut] [remixed by Westbam & Klaus Jankuhn]\
# Jens' \"Ciel Ouvert\" 5.19 [remixed by Jens]\
# Jam & Spoon's \"You Gotta Say Yes to Another Excess - Great Mission\" 3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"323","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury","856 141-2","856 141-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","323",\N,"various artists",\N,\N,"1",\N,\N,"1",\N,\N,\N,\N,"March","20","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"13","# Cosmic Baby's \"Dr Van Steiner\" 5.43 [remixed by Cosmic Baby]\
# Westbam's \"Bostich\" 3.04 [video cut] [remixed by Westbam & Klaus Jankuhn]\
# Jens' \"Ciel Ouvert\" 5.19 [remixed by Jens]\
# Jam & Spoon's \"You Gotta Say Yes to Another Excess - Great Mission\" 3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"324","CD","CD-Maxi","How How","Yello","1995",\N,"Germany","Mercury",\N,"852 299-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","324",\N,"various artists",\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,"Barry",\N,\N,"fact",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"A Side\
1 Cosmic Baby?s             Dr Van Steiner                    	5.42\
2 Westbam?s                   Bostich                                     	3.04\
3 Jen?s                             Ciel Ouvert                              	5.19\
4 Jam & Spoons   ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"325","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury","856 143-2","856 143-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","325",\N,"various artists",\N,\N,"1",\N,"1","1",\N,\N,"1",\N,"March","20","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"13","A1 Cosmic Baby?s Dr Van Steiner                        		5.40\
A2 Westbam?s                   Bostich                                     	3.06\
A3 Jen?s                             Ciel Ouvert                              	5.17\
A4 Jam & Spoons             ",\N,"before 2003",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"326","CD","CD-Maxi","How How","Yello","1994",\N,"Germany","Mercury",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","326","","various artists",\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"US_Julz",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"327","CD","CD-Maxi","How How","Yello","1995",\N,"U.S.A","4th & B'Way","162-440 604-2","162-440 604-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","327","Vip-Guest",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3384677281","1320",\N,\N
"328","CD","CD-Maxi","How How","Yello","1994","2X","UK","Mercury","MERCD/DD414","MERCD/DD414","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","328","Press Conference",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3384677281","1320",\N,\N
"329","CD","CD-Maxi","How How","Yello","1994",\N,"UK","Mercury","MERDD 414","856 249-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","329","Photo",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3384677281","1320",\N,\N
"330","CD","CD-Maxi","How How","Yello","1994",\N,"UK","Mercury","MERDD 414",\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","330",\N,"various artists",\N,"various",\N,\N,\N,\N,\N,\N,"2",\N,\N,\N,"Barry",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"13","Dr Van Steiner ? Cosmic Baby?s				5.40\
Bostich ? Westbam?s 					3.06\
Ciel Ouvert ? Jen?s  					5.17\
YGSYTAE ? great Mission ? Jam & Spoon?s  		3.58\
Crash Dance ? Oliver Lieb?s  				5.50\
Vicious Games(12? Edit) ? The Grid?s  			4.44\
Oh Yeah ? Plutone?s  		",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"331","CD","CD-Maxi","How How","Yello","1994",\N,"UK","Mercury","MERCD 414","856 251-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","331",\N,"various artists",\N,\N,"1",\N,\N,\N,"1",\N,"3",\N,"June","26","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"withdrawn",\N,"Z-pack p/s",\N,"14","1-01	Live At The Roxy (Ilsa Gold?s Hands On Yello) (7:23)\
  remix by Ilsa Gold\
1-02	Bostich (Machine Mix) (Westbam?s Hands On Yello) (6:33)\
  remix by WestBam\
1-03	L?Hotel (Long Version) (Carl Cox?s Hands On Yello) (7:31)\
  remix by Carl Cox\
1-04	You Gott",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2566206092",\N,\N,\N
"332","CD","CD-Maxi","How How","Yello","1994",\N,"UK","Mercury","MERCD 414",\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","332",\N,"various artists",\N,\N,"1",\N,"1","1","1",\N,"1",\N,"March","6","JW",\N,\N,"fact",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"superb custom p/s",\N,"5","Jam & Spoon's \"You Gotta Say Yes to Another Excess - Great Mission\" 3.56/\
Jens' \"Ciel Ouvert\" 5.19\
\
Moby's \"Lost Again\" 6.03//\
Westbam's \"Bostich\" 3.04 [video cut]/\
Cosmic Baby's \"Dr Van Steiner\" 5.43",\N,"7/12/03 00:00","web","emuzic","10 GBP",\N,\N,"yes","yes",\N,\N,\N,\N,\N,\N
"333","VHS","Single","How How","Yello","1994",\N,"Germany","Phonogram",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","333","Fluke + premix","Fluke",\N,\N,"1",\N,\N,"1","1",\N,\N,\N,"August","29","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4","How How (Papa-Who-Ma-Mix) 5.51 [remixed and reproduced by Fluke]/\
How How (Brown Cow Mix) 5.23 [remixed and reproduced by Fluke]//\
How How (Dee Doo Dee Mix) 5.50 [remixed and reproduced by Fluke]/\
The PreMix (How How) 5.54",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"334","VHS","Single","How How","Yello","1994",\N,"U.S.A","Island",\N,"","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","334","       How How-The Plutone Mixes-D,MX,94/Promo-Only Maxi In Sticker-NC","Plutone",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"cdvinylandmore",\N,\N,"wonder",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"335","Vinyl","12\"","I Love You","Yello","1983",\N,"Germany","Vertigo",\N,"814 247-1","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","335","Plutone + premix","Plutone",\N,\N,\N,\N,"1","1","1",\N,"1",\N,"August","29","JW",\N,\N,"fact",\N,\N,"1: A 009711-A1; 2: A 009711-B1",\N,\N,\N,"0268",\N,"BIEM/STEMRA",\N,\N,\N,\N,"black sleeve, zebra sticker","White plain","4","A1: How How (Papa- Who- Ma- Mix) (5:41); A2: How How (Brown Cow Mix) (5:29); B1: How How (Dee Doo Dee Mix) (5:52); B2: How How (The PreMix (By Yello)) (5:54);",\N,"21/11/03 00:00","ebay","cdvinylandmore","2 Euro",\N,\N,"yes","yes",\N,\N,"2573081850","171",\N,\N
