'10',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'11',NULL,NULL,NULL,NULL,'1',NULL,'1',NULL,NULL,NULL,NULL,NULL,'June','17','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10','    1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,'before 2003',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1079',NULL,NULL
'12','[Combined 1&2 track & Diff. Cover]',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,,NULL,'US_Julz',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'13','With rubber face',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,'US_Julz',NULL,NULL,'fact',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2599180446','1626',NULL,NULL
'14',NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'wonder',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'3380590114','1116',NULL,NULL
'15',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'www.eil.com',NULL,NULL,'wonder',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'p/s',NULL,'10','Homage to the Mountain
Rubberbandman
Jungle Bill
Ocen Club
Whos Gone
Capri Calling
Drive/Driven
On the Run
Blender
Sweet Thunder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1411',NULL,NULL
'16',NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'17',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'18',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'SA LP',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'19',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'20',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'rumour',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'21',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2',NULL,'June','10','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10','   1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'22',' WRONG TEXT. WHO\'S GROOVE.',NULL,NULL,NULL,'1',NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,'Paul Jones',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'23','AUSTRALIA DIFFERENT INLAY',NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'24',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'25',NULL,NULL,NULL,NULL,'1',NULL,'1',NULL,'1',NULL,NULL,NULL,'June','17','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10','   1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,'before 2003',NULL,NULL,NULL,NULL,'WG WO',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'26',NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'fact',NULL,NULL,'none',NULL,'none','none','0268','581','BIEM/STEMRA',NULL,NULL,NULL,NULL,'p/s',NULL,'10',NULL,NULL,'before 2003',NULL,NULL,NULL,NULL,'ratho drive',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'27',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'28',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'SA LP',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'29',NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,'1',NULL,'June','10','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10','    1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,'25/10/03 00:00','ebay','molocule','0.80 GBP','1.20 GBP','glasgow','yes','yes',NULL,NULL,'2565353559','136',NULL,NULL
'30','Black plastic Book like case with consumer tape, same as zebra and other one?',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,'Paul Jones',NULL,NULL,'fact',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'31',NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,'1',NULL,NULL,NULL,'June','17','US_Julz',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10','   1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'32',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'ebay',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2560298075','1001',NULL,NULL
'33',NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,'1',NULL,NULL,NULL,'June','17','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'scarce, different ps to UK issue',NULL,'10','    1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'34',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Minimal',NULL,NULL,'rumour',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'35',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'36','MADE IN RUSSIA DIFFERENT TEXT ON BACKSIDE OF THE COVER',NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'37',NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'38',NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,'July','8','RA',NULL,NULL,'fact',NULL,NULL,NULL,NULL,'none','none','0268','281','ASAMI',NULL,NULL,NULL,NULL,NULL,NULL,'10',NULL,NULL,'2004','ebay','betonplattenwand',NULL,NULL,'ratho drive','yes','yes',NULL,NULL,NULL,NULL,NULL,NULL
'39','Sticker: Special Purchase L[GBP Symbol] 3.99',NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'fact',NULL,NULL,'1: 850 848791 =1*A*1; 2: 850 848791 =1*B*1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'black','stickered sleeve','White plain','10',' ',NULL,'2/11/03 00:00','ebay','bellauctions1','0.70 GBP','0.70 GBP','glasgow','yes','yes',NULL,NULL,'2567160993','119',NULL,NULL
'40',NULL,NULL,NULL,NULL,'1',NULL,NULL,'2','1',NULL,'2',NULL,'June','10','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'different cover',NULL,'10','   1. Homage to the Mountain 0.33
   2. Rubberbandman 3.35
   3. Jungle Bill 6.08
   4. Ocean Club 3.26
   5. Who\'s Gone? 3.41
   6. Capri Calling 3.01

   7. Drive/Driven 4.13
   8. On the Run 4.36
   9. Blender 4.35
  10. Sweet Thunder 5.24',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2573592156','1115',NULL,NULL
'41','different cover ? evt UK issue compared to german, or both german?',NULL,NULL,NULL,'1',NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,'Ari',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'42','[Photo  test print UK]',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,'Paul Jones',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'43','PROMO ONLY POSTER 30X30 DIETER AND BORIS AGAINST CHERUBIC BACKGROUND',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'webseite:stored',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1431',NULL,NULL
'44',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'35','18 & 17',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'45',,,NULL,,'1',NULL,NULL,'2','2',NULL,'1',NULL,'July','12','JW',NULL,NULL,'fact',,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'no sticker',NULL,'2','Bimbo 3.38 [demo version]/Smile on You 3.44 [demo version]','Bimbo (Demo Version)  					3.42
Smile On You (Demo Version)  				3.42',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Solid Pleasure'
'46',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,'Barry',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'10th Anniversary Sticker',NULL,'2','Bimbo 3.38 [demo version]/Smile on You 3.44 [demo version]','Bimbo (Demo Version)  					3.42
Smile On You (Demo Version)  				3.42',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'47',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Makke',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'48','Flexi Disc included with 3rd issue of Take It Mag 1980',NULL,NULL,NULL,NULL,NULL,'2','1','1',NULL,NULL,NULL,NULL,NULL,'Paul Jones',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'A1: Yello: Bimbo; B1: Renaldo: ??;',NULL,'8/12/03 00:00','web','waltzmann','15 Euro','6 USD',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'49',NULL,NULL,NULL,NULL,'1',NULL,'1','3','2',NULL,'2',NULL,'October',NULL,'JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2','A Bimbo                 		3.25
B I.T.Splash          		2.37',NULL,'before 2003',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'50',NULL,NULL,NULL,NULL,'1',NULL,'1',NULL,NULL,NULL,'1',NULL,'April',NULL,'JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2','A Bimbo                 		3.25
B I.T.Splash          		2.37',NULL,'18/10/03 00:00','Music Fair, Glasgow',NULL,NULL,NULL,'glasgow',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'51','(US 5-pg press release w/tour dates & promo photo)',NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,'www.eil.com',NULL,NULL,'wonder',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1449',NULL,NULL
'52','Promo interview CD divided into 75 tracks (45 min 48 sec), in paperboard Zebra sleeve. \'Steve Blame (MTV) talks to Dieter Meier and Boris Blank\'. (Phonogram/Barclay/4th & B\'way/Mercury)',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,'October',NULL,'JW',NULL,NULL,'fact',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'custom card p/s',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2576825408',NULL,NULL,NULL
'53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'July','24','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'4','Blazing Saddles (Latinohouse Remix) 6.09 [remixed by Paul Dakeyne]/
Blazing Saddles (Latinohouse Dub) 3.08 [remixed by Paul Dakeyne]//
I Love You (the Emilio Pasquez Rubber Band Mix) 6.08 [remixed by Pascal Gabriel]/
I Love You 4.07 [New Mix In One Go Ver',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'54',NULL,NULL,NULL,NULL,'1',NULL,'1','1','1',NULL,'1',NULL,'July','24','JW',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,'0268',NULL,NULL,NULL,NULL,NULL,NULL,'p/s','None','4','Blazing Saddles (Latinohouse Remix) 6.09 [remixed by Paul Dakeyne]/
Blazing Saddles (Latinohouse Dub) 3.08 [remixed by Paul Dakeyne]//
I Love You (the Emilio Pasquez Rubber Band Mix) 6.08 [remixed by Pascal Gabriel]/
I Love You 4.07 [New Mix In One Go Ver',NULL,'20/9/03 00:00','ebay','minamaushase','3 Euro',NULL,'Iren','yes','yes',NULL,NULL,'2558227267','135',NULL,NULL
'55',NULL,NULL,NULL,NULL,'1',NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,NULL,'Paul Jones',NULL,NULL,'fact',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'A1: Blazing Saddles; B1: I Love You',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
'56','incl info sheet',NULL,NULL,NULL,NULL,NULL,'1',NULL,NULL,NULL,NULL,NULL,'August','21','RA',NULL,NULL,'fact',NULL,'Promo',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'2','Blazing Saddles 3.57/I Love You 4.07 [New Mix In One Go Version]',NULL,'18/10/03 00:00','Music Fair, Glasgow',NULL,'7 GBP',NULL,'glasgow',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
