16172, YELLO       , HANDS ON YELLO                  , URBAN                 ,, GERMAN      ,, VINYL              , LP            ,              
16248, YELLO       , HANDS ON YELLO                  ,                       ,, GERMAN      ,, PROMOS             , POSTER        ,              
16324, YELLO       , HANDS ON YELLO                  , URBAN                 ,, GERMAN      ,, PROMOS             ,               , PROMO        
64147, YELLO       , HANDS ON YELLO                  , URBAN                 ,, GERMANY     ,, CD                 , ALBUM         , PROMO        ,,,,,,,,,,,,,,,,,,
16475, YELLO       , HANDS ON YELLO - THE UPDATES    , URBAN DE              ,, GERMAN      ,, CD                 , ALBUM         ,              ,,,,,,,,,,,,,,,,,,
16551, YELLO       , HANDS ON YELLO THE UPDATE       , N/A                   ,, GERMAN      ,, CD                 , ALBUM         , 2X           ,,2,,,,,,,,,,,,,,                    ,                        ,                    
64223, YELLO       ," HANDS ON YELLO, THE REMIXES     ", POLYDOR               ,, UK          ,, VINYL              , 12”           , 2X           ,,,,,,,,,,,,,,,,,,
16627, ASSOCIATES  , HEART OF GLASS                  , WEA                   ,, UK          ,, VINYL              , 7”            ,              ,,,,,,,,,,,,,,,,,,
16703, YELLO       , HIT COLLECTION 2000.            , DJ CLUB REC.          ,, RUSSIA      ,, CD                 , ALBUM         ,              ,,,,,,,,,,,,,,,,,,
16779, YELLO       , HOW HOW                         , PHONOGRAM             ,, GERMAN      ,, VINYL              , 12”           ,              ,,,,,,,,,,,,,,,,,,
16855, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
16931, YELLO       , HOW HOW                         , PHONOGRAM             ,, UK          ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
17007, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, VINYL              , 12”           ,              ,,,,,,,,,,,,,,,,,,
17158, YELLO       , HOW HOW                         ,                       ,, GERMANY     ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
17234, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
17310, YELLO       , HOW HOW                         ,                       ,, US          ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
17536, YELLO       , HOW HOW                         , 4TH&B'WAY             ,, U.S.A       ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
17612, YELLO       , HOW HOW                         , PHONOGRAM             ,, GERMAN      ,, VINYL              , 12”           ,              ,,,,,,,,,,,,,,,,,,
17838, YELLO       , HOW HOW                         , MERCURY               ,, ENGLAND     ,, CD                 , MAXI          ,              ,,,,,,,,,,,,,,,,,,
17914, YELLO       , HOW HOW                         , MERCURY               ,, ENGLAND     ,, CD                 , MAXI          ,              
17990, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
18066, YELLO       , HOW HOW                         , 4TH & B'WAY           ,, U.S.A       ,, CD                 , MAXI          ,              
18142, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
18218, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          , PROMO        
18294, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
18370, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
18446, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
18522, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
18598, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
18674, YELLO       , HOW HOW                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
18750, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
18826, YELLO       , HOW HOW                         , PHONOGRAM             ,, GERMAN      ,, VIDEO              , PROMO         , PROMO        
18902, YELLO       , HOW HOW                         , ISLAND                ,, U.S.A       ,, VIDEO              , PROMO         , PROMO        
18978, YELLO       , HOW HOW                         , ON TELECINE           ,, UK          ,, VIDEO              , PROMO         , PROMO        
19054, YELLO       , HOW HOW                         , ISLAND                ,, US          ,, VIDEO              , PROMO         , PROMO        
64299, YELLO       , HOW HOW                         , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
64375, YELLO       , HOW HOW                         , 4TH&BWAY              ,, USA         ,, CD                 , MAXI          ,              
19130, YELLO       , I KNOW YELLO                    ,                       ,,             ,, PROMOS             , BUTTON/BADGE  ,              
19206, YELLO       , I LOVE YELLO                    ,                       ,,             ,, PROMOS             , BUTTON/BADGE  ,              
19282, YELLO       , I LOVE YOU                      , VERTIGO               ,, HONG KONG   ,, VINYL              , 7”            ,              
19358, YELLO       , I LOVE YOU                      , ELEKTRA               ,, U.S.A       ,, VINYL              , 7”            , PROMO        
19434, YELLO       , I LOVE YOU                      , VERTIGO               ,, GERMAN      ,, VINYL              , 12”           ,              
19510, YELLO       , I LOVE YOU                      , PHONOGRAM             ,, UK          ,, VINYL              , 12”           , PROMO        
19586, YELLO       , I LOVE YOU                      , ELEKTRA               ,, US          ,, VINYL              , 12”           , PROMO        
19662, YELLO       , I LOVE YOU                      , ELEKTRA               ,, U.S.A       ,, VINYL              , 12”           ,              
19813, YELLO       , I LOVE YOU                      , STIFF                 ,, ITALY       ,, VINYL              , 12”           ,              
19889, YELLO       , I LOVE YOU                      , STIFF                 ,, UK          ,, VINYL              , 12”           ,              
19965, YELLO       , I LOVE YOU                      , MASTER ROOM           ,, UK          ,, VINYL              , 12”           ,              
20041, YELLO       , I LOVE YOU                      , WHITE LABEL           ,, UK          ,, VINYL              , 12”           , PROMO        
20117, YELLO       , I LOVE YOU                      , ELEKTRA               ,, US          ,, VINYL              , 12”           ,              
20343, YELLO       , I LOVE YOU                      , MERCURY               ,, UK          ,, VINYL              , 12”           , PROMO        
20419, YELLO       , I LOVE YOU                      , STIFF RECORDS         ,, AUSTRALIA   ,, VINYL              , 7”            ,              
20495, YELLO       , I LOVE YOU                      , WHITE LABEL           ,, US          ,, VINYL              , 7”            , PROMO        
20571, YELLO       , I LOVE YOU                      , STIFF RECORDS         ,, UK          ,, VINYL              , 7”            ,              
20647, YELLO       , I LOVE YOU                      , STIFF RECORDS         ,, UK          ,, VINYL              , 7”            , PICTURE DISC 
20723, YELLO       , I LOVE YOU                      , VERTIGO               ,, GERMAN      ,, VINYL              , 7”            ,              
20799, YELLO       , I LOVE YOU                      , STIFF                 ,, U.S.A       ,, VINYL              , 7”            , PROMO        
20875, YELLO       , I LOVE YOU                      , BARCLAY               ,, FRANCE      ,, VINYL              , 7”            , 2X           
20951, YELLO       , I LOVE YOU                      , VERTIGO               ,, GERMAN      ,, VINYL              , 7”            ,              
21027, YELLO       , I LOVE YOU                      ,                       ,, U.S.A       ,, PROMOS             , T-SHIRT       , PROMO        
21103, YELLO       , I LOVE YOU                      ,                       ,,             ,, PROMOS             , T-SHIRT       ,              
64451, YELLO       , I LOVE YOU                      , ELEKTRA               ,, USA         ,, VINYL              , 7”            ,              
21179, YELLO       , I WANT YOU BACK                 , SKINT                 ,, UK          ,, CD                 , MAXI          ,              
64527, YELLO       , I WANT YOU BACK                 , SKINT                 ,, UK          ,, CD                 , MAXI          , PROMO        
64603, YELLO       , I WANT YOU BACK                 , SKINT                 ,, UK          ,, VINYL              , 12”           , PROMO        
64679, YELLO       , I WANT YOU BACK                 , SKINT                 ,, UK          ,, VINYL              , 12”           ,              
21255, YELLO       , I.T. SPLASH                     , PERIPHERY PERFUME     ,, SWITZ       ,, VINYL              , 12”           ,              
21635, YELLO       , I.T. SPLASH                     , CELLULOID             ,, FRANCE      ,, VINYL              , 7”            ,              ,,,,,,,,,,,,,,,,,,
21711, YELLO       , I.T. SPLASH                     , FUTURE SOUNDS         ,, SWITZERLAND ,, VINYL              , 7”            ,              ,,,,,,,,,,,,,,,,,,
21331, YELLO       , I.T. SPLASH POSTER              ,                       ,,             ,, PROMOS             , POSTER        ,              ,,,,,,,,,,,,,,,,,,
21407, YELLO       , IF YOU CAN'T PLEASE YOURSELF    , SOME BIZZARE          ,, UK          ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
21483, YELLO       , IF YOU CAN'T PLEASE YOURSELF    , CAPITOL               ,, GERMAN      ,, CASSETTE           , ALBUM         ,              ,,,,,,,,,,,,,,,,,,
64755, CARLOS      , IMPERSONATOR                    , PIAS                  ,, AUSTRIA     ,, CD                 , ALBUM         ,              ,,,,,,,,,,,,,,,,,,
21559, YELLO       , INTERVIEW PICTURE DISC          , BAKTABAK              ,, UK          ,, VINYL              , 12”           , PICTURE DISC ,,,,,,,,,,,,,,,,,,
21787, YELLO       , JETZT UND ALLES                 , MERCURY               ,, GERMAN      ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
21863, YELLO       , JIM FOR TANGO                   , PERIPHERY PERFUME     ,, UK          ,, VINYL              , 7”            ,              ,,,,,,,,,,,,,,,,,,
21939, YELLO       , JIM FOR TANGO                   , PERIPHERY PERFUME     ,, SWITZERLAND ,, VINYL              , 7”            ,              ,,,,,,,,,,,,,,,,,,
22015, YELLO       , JINGLE BELLS                    , MERCURY               ,, UK          ,, VINYL              , 12”           ,              ,,,,,,,,,,,,,,,,,,
22091, YELLO       , JINGLE BELLS                    , MERCURY               ,, GERMAN      ,, VINYL              , 12”           ,              ,,,,,,,,,,,,,,,,,,
22167, YELLO       , JINGLE BELLS                    , 4TH & B'WAY           ,, US          ,, VINYL              , 12”           , PROMO        ,,,,,,,,,,,,,,,,,,
22243, YELLO       , JINGLE BELLS                    , 4TH & B'WAY           ,, US          ,, VINYL              ," 12""           ", PROMO        ,,,,,,,,,,,,,,,,,,
22319, YELLO       , JINGLE BELLS                    , MERCURY               ,, GERMAN      ,, CD                 , MAXI          , PROMO        ,,3,,,,,,,,,,,,,,                    ,                        ,                    
22395, YELLO       , JINGLE BELLS                    , 4TH & BWAY            ,, U.S.A       ,, CD                 , MAXI          ,              ,,,,,,,,,,,,,,,,,,
22471, YELLO       , JINGLE BELLS                    , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
22547, YELLO       , JINGLE BELLS                    , POLYGRAM              ,, SOUTH       ,, CD                 , MAXI          ,              
22698, YELLO       , JUNGLE BILL                     , SMASH RECORDS         ,, U.S.A       ,, VINYL              ," 12""           ",              
22774, YELLO       , JUNGLE BILL                     , MERCURY               ,, UK          ,, VINYL              ," 12""           ",              
22850, YELLO       , JUNGLE BILL                     , SOLID PLEASURE        ,, GERMAN      ,, VINYL              ," 12""           ", PROMO        
22926, YELLO       , JUNGLE BILL                     , SMASH RECORDS         ,, US          ,, VINYL              ," 12""           ", PROMO        
23002, YELLO       , JUNGLE BILL                     , SMASH                 ,, U.S.A       ,, VINYL              ," 12""           ", PROMO        
23078, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
23154, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
23230, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, VINYL              ,7,              
23306, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, VINYL              ,7,              
23382, YELLO       , JUNGLE BILL                     , MERCURY               ,, UK          ,, VINYL              ,7,              
23458, YELLO       , JUNGLE BILL                     , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
23534, YELLO       , JUNGLE BILL                     , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
23685, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
23761, YELLO       , JUNGLE BILL                     , MERCURY               ,, FRANCE      ,, CD                 , MAXI          ,              
23837, YELLO       , JUNGLE BILL                     , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
23913, YELLO       , JUNGLE BILL                     , SMASH RECORDS         ,, U.S.A       ,, CD                 , MAXI          , PROMO        
23989, YELLO       , JUNGLE BILL                     , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
24141, YELLO       , LA HABANERA HANDS ON YELLO      , URBAN                 ,, GERMAN      ,, VINYL              ," 12""           ", PROMO        
24217, YELLO       , LEO SONNYBOY                    , SUISSIMAGE            ,, GERMAN      ,, VIDEO              ,               ,              
24293, YELLO       , LET ME CRY                      , VERTIGO               ,, GERMAN      ,, VINYL              ," 12""           ",              
24369, YELLO       , LET ME CRY                      , VERTIGO               ,, GERMAN      ,, VINYL              ," 12""           ",              
24445, YELLO       , LET ME CRY                      , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
24521, YELLO       , LET ME CRY                      , WINDSONG              ,, UK          ,, CD                 , MAXI          ,              
64831, YELLO       , LET ME CRY                      , VERTIGO               ,, GERMANY     ,, VINYL              , 12”           ,              
24597, YELLO       , LIVE AT THE ROXY N.Y.           , VERTIGO               ,, GERMAN      ,, CD                 , MAXI          ,              
24673, YELLO       , LIVE AT THE ROXY N.Y. DEC. '83  , POLYGRAM              ,, GERMAN      ,, VIDEO              ,               ,              
24749, YELLO       , LIVE AT THE ROXY N.Y. DEC. '83  , POLYGRAM              ,, GERMAN      ,, VIDEO              ,               ,              
24065, YELLO       , LOST AGAIN                      , VERTIGO               ,, GERMAN      ,, VINYL              ,7,              
24825, YELLO       , LOST AGAIN                      , STIFF RECORDS         ,, UK          ,, VINYL              ,7,              
24901, YELLO       , LOST AGAIN                      , VOICE OF THE UNDERGR  ,, UK          ,, VINYL              ," 12""           ",              
25127, YELLO       , LOST AGAIN                      , VERTIGO               ,, GERMAN      ,, VINYL              ," 12""           ",              
25203, YELLO       , LOST AGAIN                      , WHITE LABEL           ,, UK          ,, VINYL              ," 12""           ", PROMO        
25354, YELLO       , LOST AGAIN                      , STIFF RECORDS         ,, UK          ,, VINYL              ,7, PROMO        
25430, YELLO       , LOST AGAIN                      , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
25506, YELLO       , LOST AGAIN                      ,                       ,, UK          ,, PROMOS             ,               , PROMO        
64907, YELLO       , LOST AGAIN                      , ELEKTRA               ,, USA         ,, VINYL              , 12”           ,              
64983, FUNKY       , LOST AGAIN                      ,                       ,, ITALY       ,, VINYL              , 12”           ,              
25582, YELLO       , LOUD & CLEAR                    , BIFRONS/BALTIC/PHILI  ,, SWITZERLAND ,, DVD                ,               ,              
65059, VARIOUS     , MAX MIX 7                       , MAX MUSIC             ,, SPAIN       ,, VINYL              , 7”            ,              
25658, YELLO       , MEDLEY                          ,                       ,, U.S.A       ,, CASSETTE           , PROMO         ,              
25734, YELLO       , MELODY MAKER                    ,                       ,,             ,, PROMOS             ,               ,              
25810, YELLO       , MELODY MAKER                    ,                       ,,             ,, PROMOS             ,               ,              
25886, YELLO       , MELODY MAKER                    ,                       ,,             ,, PROMOS             ,               ,              
25962, YELLO       , MELODY MAKER                    ,                       ,,             ,, PROMOS             ,               ,              
65135, STINA       , MEMORIES OF A COLOR             , EAST WEST             ,, GERMANY     ,, CD                 , ALBUM         ,              
26038, YELLO       , MERCURY                         ,                       ,,             ,, PROMOS             , PHOTO         , PROMO        
26114, YELLO       , MERCURY                         ,                       ,,             ,, PROMOS             , PHOTO         , PROMO        
26190, YELLO       , MERCURY                         ,                       ,,             ,, PROMOS             , PHOTO         , PROMO        
26266, YELLO       , MIAMI VICE III  MCD 06033       , MCA RECORDS           ,, GERMAN      ,, CD                 ,               ,              
26342, YELLO       , MIAMI VICE III  MCD 06033       , MCA RECORD            ,, JAPAN       ,, CD                 ,               ,              
26418, YELLO       , MIGHTY REEL                     , MIGHTY REEL           ,, UK          ,, CASSETTE           , SINGLE        ,              
26494, YELLO       , MONA MUR                        , RCA                   ,, GERMAN      ,, VINYL              , LP            ,              
26570, YELLO       , MOTION PICTURE                  , MERCURY               ,, POLAND      ,, CASSETTE           , ALBUM         ,              
26646, YELLO       , MOTION PICTURE                  , POLYGRAM              ,, RUSSIA      ,, CD                 ,               ,              
26722, YELLO       , MOTION PICTURE                  , MERCURY               ,, GERMAN      ,, CD                 ,               ,              
26798, YELLO       , MOTION PICTURE                  ,                       ,, GERMAN      ,, PROMOS             , PRESS RELEASE , PROMO        
26874, YELLO       , MOTION PICTURE                  , MERCURY               ,, GERMAN      ,, CD                 ,               , PROMO        
26950, YELLO       , MOTION PICTURE                  , MERCURY               ,, GERMAN      ,, CD                 ,               ,              
27026, YELLO       , MOTION PICTURE - BORIS BLANK    , MERCURY               ,, RUSSIA      ,, CD                 ,               ,              
27102, YELLO       , MOTION PICTURE COLLECTION       ,                       ,, SWITZERLAND ,, PROMOS             , PHOTO         ,              
27178, YELLO       , MOTION PICTURES                 , MERCURY               ,, GERMANY     ,, CD                 ,               ,              
65211, VARIOUS     , MOTOR INFO CD 2-95              ,                       ,, GERMANY     ,, CD                 , SAMPLER       , PROMO        
27254, YELLO       , MUSIC & MEDIA                   ,                       ,,             ,, PROMOS             ,               ,              
27330, YELLO       , MUSIC BOX RUSSIA                , TOP RECORDS           ,, RUSSIA      ,, CD                 ,               ,              
27406, YELLO       , MUSIC TECHNOLOGY                ,                       ,,             ,, PROMOS             ,               ,              
27482, YELLO       , MUSIC TECHNOLOGY                ,                       ,,             ,, PROMOS             ,               ,              
27558, YELLO       , MUZIK                           ,                       ,,             ,, PROMOS             ,               ,              
65287, X-PRESS 2   , MUZIKIZUM                       , SKINT                 ,, UK          ,, CD                 , ALBUM         ,              
65363, X-PRESS 2   , MUZIKIZUM                       , SKINT                 ,, UK          ,, CD                 , ALBUM         , PROMO        
65439, X-PRESS 2   , MUZIKIZUM                       , SKINT                 ,, UK          ,, VINYL              , 2*LP          ,              
65515, X-PRESS 2   , MUZIKIZUM                       , SKINT                 ,, UK          ,, VINYL              , 6*12”         ,              
27634, YELLO       , NEW WORK IN PROGRESS            , POLYGRAM              ,, GERMANY     ,, CD                 ,               ,              
27710, YELLO       , NEW WORK IN PROGRESS            , PHONOGRAM             ,, GERMAN      ,, CD                 , MAXI          , PROMO        
27786, YELLO       , NIGHT FLANGER                   , CELLULOID             ,, FRANCE      ,, VINYL              ,7, PROMO        
27862, YELLO       , NIGHT FLANGER                   , CELLULOID             ,, FRANCE      ,, VINYL              ,7,              
27938, YELLO       , NME                             ,                       ,,             ,, PROMOS             ,               ,              
28014, YELLO       , NME                             ,                       ,,             ,, PROMOS             ,               ,              
28090, YELLO       , NME                             ,                       ,,             ,, PROMOS             ,               ,              
28166, YELLO       , NO CHANCES                      , PERIPHERY PERFUME     ,, SWITZERLAND ,, VINYL              ,7,              
28242, YELLO       , NO MORE WORDS                   , DO IT RECORDS         ,, UK          ,, VINYL              ," 12""           ", PROMO        
28318, YELLO       , NUNS ON THE RUN                 , MERCURY               ,, U.S.A       ,, CD                 ,               ,              
28394, YELLO       , NUNS ON THE RUN                 , MERCURY               ,, GERMAN      ,, CD                 ,               ,              
28470, YELLO       , NUNS ON THE RUN                 , MERCURY               ,, GERMAN      ,, CD                 ,               ,              
28546, YELLO       , NUNS ON THE RUN                 , ANCHOR BAY            ,, UK          ,, DVD                ,               ,              
28622, YELLO       , NUNS ON THE RUN                 , MERCURY               ,, GERMAN      ,, VINYL              , LP            ,              
28698, YELLO       , NUNS ON THE RUN                 ,                       ,, GERMAN      ,, VIDEO              ,               ,              
28774, YELLO       , OF COURSE I/'M LYING            , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
28850, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
28926, YELLO       , OF COURSE I'M LYING             , FONTANA               ,, UK          ,, VINYL              ," 12""           ",              
29002, YELLO       , OF COURSE I'M LYING             , FONTANA               ,, UK          ,, VINYL              ," 12""           ",              
29078, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, VINYL              ," 12""           ", 2X           
29154, YELLO       , OF COURSE I'M LYING             , FONTANA               ,, UK          ,, VINYL              ," 12""           ", 2X           
29230, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, VINYL              ," 12""           ",              
29306, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, AUSTRALIA   ,, VINYL              ," 12""           ",              
29382, YELLO       , OF COURSE I'M LYING             , PHONOGRAM             ,, UK          ,, VINYL              ," 12""           ",              
29458, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, AUSTRALIA   ,, VINYL              ,7,              
29534, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, GERMANY     ,, VINYL              ,7,              
29610, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, VINYL              ,7,              
29836, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
29912, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
29988, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
30064, YELLO       , OF COURSE I'M LYING             , MERCURY               ,, UK          ,, CD                 , MAXI          ,              
30140, YELLO       , OF COURSE I'M LYING             , PHONOGRAM             ,, GERMAN      ,, CD                 , MAXI          ,              
30216, YELLO       , OF COURSE I'M LYING             , VANDERQUEST           ,, UK          ,, VIDEO              ,               , PROMO        
30292, YELLO       , OF COURSE I'M LYING             , PHONOGRAM             ,, UK          ,, VIDEO              ,               , PROMO        
30368, YELLO       , OH YEAH                         , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
30444, YELLO       , OH YEAH                         , MERCURY               ,, U.S.A       ,, VINYL              ," 12""           ",              
30520, YELLO       , OH YEAH                         ,                       ,, U.S.A       ,, VINYL              ," 12""           ",              
30596, YELLO       , OH YEAH                         , VERTIGO               ,, CANADA      ,, VINYL              ," 12""           ",              
30672, YELLO       , OH YEAH                         , MERCURY               ,, AUSTRALIA   ,, VINYL              ," 12""           ",              
30748, YELLO       , OH YEAH                         , MERCURY               ,, U.S.A       ,, VINYL              ," 12""           ",              
30824, YELLO       , OH YEAH                         , MERCURY               ,, U.S.A       ,, VINYL              ," 12""           ", PROMO        
30900, YELLO       , OH YEAH                         , MERCURY               ,,             ,, VINYL              ," 12""           ",              
30976, YELLO       , OH YEAH                         , MERCURY               ,,             ,, VINYL              ," 12""           ",              
31052, YELLO       , OH YEAH                         , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
31128, YELLO       , OH YEAH                         , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
31204, YELLO       , OH YEAH                         , URBAN                 ,,             ,, VINYL              ," 12""           ",              
31280, YELLO       , OH YEAH                         , RAZORMAID             ,, SPAIN       ,, VINYL              ," 12""           ",              
31356, YELLO       , OH YEAH                         , MERCURY               ,, AUSTRALIA   ,, VINYL              ,7,              
31432, YELLO       , OH YEAH                         , MERCURY               ,, US          ,, VINYL              ,7,              
31508, YELLO       , OH YEAH                         , MERCURY               ,, US          ,, VINYL              ,7,              
31584, YELLO       , OH YEAH                         , MERCURY               ,, GERMAN      ,, VINYL              ,7,              
31660, YELLO       , OH YEAH                         , MERCURY               ,, US          ,, VINYL              ,7, PROMO        
31736, YELLO       , OH YEAH                         , VERTIGO               ,, CANADA      ,, VINYL              ,7,              
31812, YELLO       , OH YEAH                         , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
31888, YELLO       , OH YEAH                         , MERCURY               ,, UK          ,, CASSETTE           , SINGLE        ,              
31964, YELLO       , OH YEAH                         , MERCURY               ,, GERMAN      ,, CD                 , MAXI          ,              
32040, YELLO       , OH YEAH                         , PHONOGRAM             ,, GERMAN      ,, CD                 , MAXI          ,              
32116, YELLO       , OH YEAH                         , URBAN                 ,, GERMAN      ,, CD                 , MAXI          ,              
32192, YELLO       , OH YEAH                         , FONTANA               ,, GERMAN      ,, VIDEO              ,               ,              
32268, YELLO       , ON TRACK                        ,                       ,, GERMAN      ,, VINYL              ," 12""           ",              
32344, YELLO       , ON TRACK                        , MERCURY WHITE LABEL   ,,             ,, VINYL              ," 12""           ", PROMO        
32495, YELLO       , ON TRACK - THE MIXES            , MERCURY               ,, GERMAN      ,, VINYL              ," 12""           ",              
32571, YELLO       , ON TRACK TRANCE                 , WHITE LABEL           ,, GERMAN      ,, VINYL              ," 12""           ",              
10, YELLO       , ONE SECOND                      , MERCURY               ,, UK          ,, VINYL              , LP            ,              
32647, YELLO       , ONE SECOND                      , MERCURY               ,, UK          ,, CASSETTE           , ALBUM         ,              
32723, YELLO       , ONE SECOND                      , MERCURY               ,, AUSTRALIA   ,, CASSETTE           , ALBUM         ,              
32799, YELLO       , ONE SECOND                      , MERCURY               ,, HOLLAND     ,, CASSETTE           , ALBUM         ,              
32875, YELLO       , ONE SECOND                      , MERCURY               ,, U.S.A       ,, CASSETTE           , ALBUM         ,              
32951, YELLO       , ONE SECOND                      , MERCURY               ,, GERMAN      ,, CD                 ,               ,              
33027, YELLO       , ONE SECOND                      , MERCURY               ,, U.S.A       ,, CD                 ,               ,              
33103, YELLO       , ONE SECOND                      , MERCURY               ,, UK          ,, CD                 ,               ,              
33179, YELLO       , ONE SECOND                      , MERCURY               ,, GERMAN      ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
33255, YELLO       , ONE SECOND                      , MERCURY               ,, US          ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
33406, YELLO       , ONE SECOND                      , MERCURY               ,, YUGOSLAVIA  ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
33482, YELLO       , ONE SECOND                      , VERTIGO               ,, SPAIN       ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
33558, YELLO       , ONE SECOND                      , MERCURY               ,, US          ,, VINYL              , LP            , PROMO        ,,,,,,,,,,,,,,,,,,
33634, YELLO       , ONE SECOND                      , MERCURY               ,, UK          ,, VINYL              , LP            ,              ,,5, G:MYMUSI~1MYPLAY,,,,,,,,,,,,,                    ,                        ,                    
33710, YELLO       , ONE SECOND                      , MERCURY               ,, GREECE      ,, VINYL              , LP            ,              ,,,,,,,,,,,,,,,,,,
33786, YELLO       , ONE SECOND                      ,                       ,,             ,, PROMOS             ,               ,              ,,,,,,,,,,,,,,,,,,
33862, YELLO       , ONLY FOR THE HEADSTRONG         , FFRR                  ,, U.S.A       ,, CASSETTE           , ALBUM         ,              ,,,,,,,,,,,,,,,,,,
33938, YELLO       , ONLY FOR THE HEADSTRONG         , FFRR                  ,, U.S.A       ,, CD                 ,               ,              ,,,,,,,,,,,,,,,,,,
34014, YELLO       , ORANGE                          , M-NUS                 ,, GERMAN      ,, CD                 , MAXI          ,              ,,,,,,,,,,,,,,,,,,
34090, YELLO       , ORANGE                          , M-NUS                 ,, GERMAN      ,, CD                 , MAXI          ,              ,,,,,,,,,,,,,,,,,,
34166, YELLO       , OUTERNATIONAL                   , CIRCA                 ,, UK          ,, CD                 ,               ,              ,,,,,,,,,,,,,,,,,,
34242, YELLO       , PEN                             ,                       ,, UK          ,, PROMOS             ,               , PROMO        ,,,,,,,,,,,,,,,,,,
34318, YELLO       , PINBALL CHA CHA                 , VERTIGO               ,, GERMAN      ,, VINYL              ," 12""           ",              ,,,,,,,,,,,,,,,,,,
34394, YELLO       , PINBALL CHA CHA                 , VERTIGO               ,, GERMAN      ,, VINYL              ," 12""           ",              ,,,,,,,,,,,,,,,,,,
34470, YELLO       , PINBALL CHA CHA                 , DO IT                 ,, UK          ,, VINYL              ," 12""           ",              
34546, YELLO       , PINBALL CHA CHA                 , DO IT                 ,, UK          ,, VINYL              ,7,              
34622, YELLO       , PINBALL CHA CHA                 , VERTIGO               ,, GERMAN      ,, VINYL              ,7,              
